"Hipertrofia","Normal","SHA"
0.508044203771484,0.516659821102593,0.199778136248273
0.267794484028466,0.388709793512853,0.168506887213728
0.657195798870065,0.676180541280122,0.19435098175714
0.520469926247727,0.710611894490685,0.0850592493832334
0.419595668249351,0.392342281327058,0.127830908317027
0.279840288690559,0.385186417061895,0.178442100266435
